"logFC","AveExpr","t","P.Value","adj.P.Val","B","TAIR"
-2.22441331940498,7.12322031547702,-31.7430400882455,3.52691006360149e-34,8.79247357481878e-32,67.8069491914073,"AT1G21400"
5.01430594376384,3.67693539467157,31.7375276263181,3.55548346423361e-34,8.79247357481878e-32,66.9381311787955,"AT4G30290"
7.00222183312484,-1.71722430195644,31.698835069716,3.7628001836906e-34,9.18271776406705e-32,58.6243110462423,"AT2G30670"
1.09867271264627,5.92394083450686,31.6549156890907,4.01311482736483e-34,9.59124462378737e-32,67.6941648987678,"AT5G03300"
-0.90983241627505,8.09011383471719,-31.6514411243479,4.03362851488335e-34,9.59124462378737e-32,67.6614939552091,"AT1G53910"
-1.91096922017843,8.58049008138995,-31.6270665506132,4.18057322096404e-34,9.8148217125595e-32,67.6269582763846,"AT1G21680"
1.77482457843307,7.20677003787526,31.5701765628342,4.54515059341203e-34,1.05373635070016e-31,67.5479973736191,"AT2G15620"
1.94459087096198,4.67171229898664,31.538435152999,4.76249389271421e-34,1.0787528941398e-31,67.5558673212198,"AT5G08260"
2.54199961684459,6.17134279615307,31.5374534286822,4.76938250495841e-34,1.0787528941398e-31,67.5311090497915,"AT4G12730"
-2.52433111662301,4.30736054413789,-31.3963107869429,5.87347546353698e-34,1.31247408942434e-31,67.3113358882239,"AT4G21120"
-1.6510636839173,7.63389273420316,-31.3640910790688,6.16014219742636e-34,1.34676356142428e-31,67.2377040189491,"AT2G17500"
1.20728899984166,5.56130309610004,31.362774827314,6.17215197719651e-34,1.34676356142428e-31,67.2751129032088,"AT3G05910"
-1.1460239856688,6.00038518616038,-31.3489965942623,6.29930979077926e-34,1.35852672894864e-31,67.238763210086,"AT5G18130"
1.98252559748816,7.35959930129144,31.3085180694953,6.68855268495906e-34,1.42589180055099e-31,67.1586590593995,"AT1G68560"
-1.22255746374651,6.1749531390227,-31.2050085340435,7.79933093781837e-34,1.64379762390588e-31,67.0193273765938,"AT1G10140"
-1.05974717323457,6.89697135986747,-31.1737159180382,8.17088271848078e-34,1.7027568739288e-31,66.957192670233,"AT2G42890"
-1.05147733317399,5.80781562187228,-31.157774856021,8.36704766502455e-34,1.724262589369e-31,66.9588097494462,"AT3G43230"
-0.992780580990514,6.23585108914937,-31.0151679354617,1.03504019658726e-33,2.09573048024939e-31,66.7310199155885,"AT4G32040"
1.62890775068078,3.82453090503057,31.0122530350061,1.03956005921682e-33,2.09573048024939e-31,66.7221811644764,"AT5G15740"
3.10252188451675,4.24583652643599,30.9407697224658,1.15693087976388e-33,2.30726849752481e-31,66.5947682249594,"AT2G28950"
1.88667802957792,6.28500577716544,30.9215433006249,1.19074692509012e-33,2.34944502336664e-31,66.5981737691687,"AT3G12780"
1.34223809941715,4.56875406259597,30.8606405815627,1.30466768743819e-33,2.5471233262017e-31,66.5522019814957,"AT5G07830"
-1.13373613105192,5.25990393615532,-30.8313817140445,1.3632903960524e-33,2.63384864328998e-31,66.4901024090546,"AT1G79270"
-1.3584417131173,7.76657569257134,-30.7121177895096,1.63142075432205e-33,3.09685797440597e-31,66.255063747727,"AT2G46220"
1.71629503434084,7.48822918428932,30.7101212567497,1.63634054829237e-33,3.09685797440597e-31,66.2550696483499,"AT5G40850"
2.09634251403776,5.42482026854536,30.6997476603625,1.66214739448149e-33,3.11392401267154e-31,66.2977389269282,"AT2G22330"
2.54858712875167,3.72871864081605,30.6912597674246,1.68357154149651e-33,3.12252013801359e-31,66.1590851889619,"AT5G13140"
-1.20502329924972,6.12004518793143,-30.6324914622229,1.83984024380583e-33,3.37856603978878e-31,66.1573590548649,"AT5G02100"
2.19680988608153,3.89660683907714,30.6112686024288,1.89984198435417e-33,3.45454600821733e-31,66.1091664250501,"AT1G49730"
1.21892027367565,7.8961010553845,30.532925984013,2.13915337604342e-33,3.85192987043469e-31,65.9814311069272,"AT3G17390"
2.72462724980791,4.09724717982491,30.4996213740748,2.24999678627677e-33,4.01256638414185e-31,65.9420283225304,"AT4G00780"
3.24006221905115,6.77778620952436,30.4845813244215,2.30195523135466e-33,4.06612987389856e-31,65.9403917610126,"AT1G77760"
6.93190853478462,-1.77585300674782,30.4511731588327,2.42179075397151e-33,4.23344149583237e-31,57.389613756345,"AT1G62560"
-1.05828004055106,5.84135441123463,-30.4454493700485,2.44295155109027e-33,4.23344149583237e-31,65.8802830232675,"AT3G03870"
1.90621333254938,3.26927430496354,30.439498530288,2.46515167709008e-33,4.23344149583237e-31,65.7109972327571,"AT2G24300"
2.97526803073628,4.81151566337784,30.2961032297518,3.06707551103492e-33,5.21881188102429e-31,65.6939843709041,"AT2G42610"
