osd_id,sample_name,organism,condition,ecotype,genotype,tissue,hardware,light_regime,harvest_age_days,zt_known,zt_hours,study_title,assay_technology,platform,study_type
OSD-37,Atha_Ler-0_sl-pool_GC_Rep1_R1-GC-C2,Arabidopsis thaliana,ground_control,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_GC_Rep1_R1-GC-C3,Arabidopsis thaliana,ground_control,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep2_R1-GC-C4,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_GC_Rep2_R1-GC-C5,Arabidopsis thaliana,ground_control,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep3_R1-GC-D1,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_GC_Rep2_R1-GC-D2,Arabidopsis thaliana,ground_control,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_GC_Rep3_R1-GC-D3,Arabidopsis thaliana,ground_control,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep4_R1-GC-D4,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_GC_Rep3_R1-GC-D5,Arabidopsis thaliana,ground_control,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_FLT_Rep5_R2-FL-C1,Arabidopsis thaliana,flight,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_FLT_Rep4_R2-FL-C2,Arabidopsis thaliana,flight,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_FLT_Rep4_R2-FL-C3,Arabidopsis thaliana,flight,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_FLT_Rep6_R2-FL-C4,Arabidopsis thaliana,flight,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_FLT_Rep5_R2-FL-C5,Arabidopsis thaliana,flight,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_FLT_Rep7_R2-FL-D1,Arabidopsis thaliana,flight,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_FLT_Rep5_R2-FL-D2,Arabidopsis thaliana,flight,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_FLT_Rep6_R2-FL-D3,Arabidopsis thaliana,flight,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_FLT_Rep8_R2-FL-D4,Arabidopsis thaliana,flight,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_FLT_Rep6_R2-FL-D5,Arabidopsis thaliana,flight,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep5_R2-GC-C1,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_GC_Rep4_R2-GC-C2,Arabidopsis thaliana,ground_control,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_GC_Rep4_R2-GC-C3,Arabidopsis thaliana,ground_control,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep6_R2-GC-C4,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_GC_Rep5_R2-GC-C5,Arabidopsis thaliana,ground_control,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep7_R2-GC-D1,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_GC_Rep5_R2-GC-D2,Arabidopsis thaliana,ground_control,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ler-0_sl-pool_GC_Rep6_R2-GC-D3,Arabidopsis thaliana,ground_control,Ler-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Ws-2_sl-pool_GC_Rep8_R2-GC-D4,Arabidopsis thaliana,ground_control,Ws-2,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Cvi-0_sl-pool_GC_Rep6_R2-GC-D5,Arabidopsis thaliana,ground_control,Cvi-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep1_R1-FL-A1,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,Arabidopsis thaliana,flight,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-37,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,Arabidopsis thaliana,ground_control,Col-0,Wild Type,whole_seedling,BRIC-PDFU (Petri Dish Fixation Unit),dark,8.0,False,,Comparison of the spaceflight transcriptome of four commonly used Arabidopsis thaliana ecotypes,RNA Sequencing (RNA-Seq),Biological Reseach In a Canister (BRIC),
OSD-38,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,Arabidopsis thaliana,flight,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
OSD-38,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,Arabidopsis thaliana,flight,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
OSD-38,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,Arabidopsis thaliana,flight,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
OSD-38,Atha_WT-Col-0_sl_GC_Rep1_G2S1,Arabidopsis thaliana,ground_control,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
OSD-38,Atha_WT-Col-0_sl_GC_Rep2_G2S2,Arabidopsis thaliana,ground_control,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
OSD-38,Atha_WT-Col-0_sl_GC_Rep3_G2S3,Arabidopsis thaliana,ground_control,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
OSD-38,Atha_WT-Col-0_sl_RNAlat_Rep1_rl1,Arabidopsis thaliana,ground_control,wild_type,Wild Type,whole_seedling,BRIC-PDFU,dark,76.0,False,,Proteomics and Transcriptomics analysis of Arabidopsis Seedlings in Microgravity,"['mass spectrometry', 'RNA Sequencing (RNA-Seq)']",BRIC-PDFU (Biological Research In Canisters - Petri Dish Fixation Unit),
