gene,sample_name,expression,gene_name,osd_id
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,-0.8020332958521557,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,-0.019318937152240673,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,1.0974830589267728,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,0.841827868806618,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,1.6081061649084196,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,1.4522250074572929,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,1.0908465089184856,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep2_R1-FL-A4,0.8981650043049829,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,0.16869819622091237,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,1.459881441801669,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,0.2833105935746271,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,0.8845346408685907,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,1.1237632249098892,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,2.3138374241836615,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,1.64504244066136,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,1.5643182613875648,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,1.7946925956040394,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep3_R1-FL-B1,0.6554354336276915,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,-0.830020598685309,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,1.4434806421917614,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,-0.3795415030059312,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,0.24545977102490804,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,1.4761545260695035,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,-0.06100362829108732,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,1.5854589790038591,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,2.0194254778342566,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,1.433478436104288,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep4_R1-FL-B4,0.8054948455676944,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-0.3819308052280881,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-1.0700928587429042,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-0.22096136148563839,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-0.934379310041612,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,0.08978983274209203,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,1.7118454887934054,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-0.04840565916807924,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,-0.04643060659425643,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,0.32249376797917506,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep1_R1-GC-A1,0.32904547318868166,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,0.0758148746269936,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,1.3570194966827662,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,0.13943724275941236,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,-0.1824464121112619,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,0.3498298185040256,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,1.867565331701388,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,0.6773672363128598,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,0.8732668781176237,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,0.7361660141631223,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep2_R1-GC-A4,2.4768250884709944,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,-0.6578980235712607,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,-0.46228744007989475,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,0.3594097350278833,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,-0.10349844415726543,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,-0.6648664433074568,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,0.7241876148689258,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,2.504748608426731,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,0.13407257399011913,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,0.1651767988572544,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,0.5429097847791604,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep3_R1-GC-B1,1.570561086674949,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,-0.18371967676132958,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,1.1210114755379108,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.3737324877638546,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,-0.3192358610920222,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.47985259586950807,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.7419494605346176,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.324323646459223,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.8439042505544639,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.06335110679097856,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep4_R1-GC-B4,0.7654209308068317,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,-0.566681976599898,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,1.1894864927838904,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,-0.8020332958521557,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,1.0748086011435949,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,1.1978019287966941,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,-0.12975352067412582,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,1.6525459040253085,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,1.93615432035023,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,0.8883420864908979,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep5_R2-FL-A1,0.9470490700690555,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.2679122978695984,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.1545529270270023,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,-0.4705836063676309,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.3162477379079725,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,1.6080728101018387,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,2.605822721564648,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.8330427690900155,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.23243434017657777,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.3528512410177606,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep6_R2-FL-A4,0.980108289058401,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,-0.3677751143815546,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,0.5051170617324346,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,-0.8020332958521557,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,1.3849705163193515,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,-1.0888307067230127,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,0.08898873025677827,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,-0.8463796377323222,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,0.04923659150905155,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,1.748622979554003,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep7_R2-FL-B1,0.39306591705721977,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,-0.22848369163085497,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,0.5789131983311683,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,1.0929639112706815,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,1.0711793366314994,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,0.7212733495205702,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,-0.2692769380927683,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,-0.11421866603425156,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,-0.17472092781516288,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,0.22501096198367246,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,0.9288019641711157,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_FLT_Rep8_R2-FL-B4,-0.19424306120936552,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,0.40501037603482126,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,2.2598049319151716,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-0.8020332958521557,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-0.14520224037372076,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-0.19825306671829104,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,0.9657259503619305,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-0.8172131063554556,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,0.5759946707322822,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-1.7272643428560324,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep5_R2-GC-A1,-0.7991979109079959,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,0.2471709218818023,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,-0.3689787413117354,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,-0.2387058873415332,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,-0.8020332958521557,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,0.28708272692425935,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,0.04875455359207862,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,2.887091531312748,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,-1.7135916108485296,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,-0.8220202103949842,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,0.5219168259123059,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep6_R2-GC-A4,3.0207359538705,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,-0.5865864285874927,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,0.808232189744441,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,1.021963561116638,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,-0.7684526313860436,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,0.5688142059649379,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,0.6545893129545605,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,0.3916769642742733,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,0.2575309612572569,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,0.860903426847413,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep7_R2-GC-B1,-0.45056568480556014,TOC1,OSD-37
AT1G01060,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,2.019299208040274,LHY,OSD-37
AT1G75530,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,-0.6990069910494591,LUX,OSD-37
AT2G40080,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,-0.1825878305975311,ELF4,OSD-37
AT2G42830,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,1.4377677026480218,PRR9,OSD-37
AT2G46830,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,-0.27115457420212236,CCA1,OSD-37
AT3G09600,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,0.883231303560286,GI,OSD-37
AT3G26740,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,0.34983106581207585,ELF3,OSD-37
AT3G46640,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,-2.262859499395719,TIC,OSD-37
AT5G02810,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,0.6412369458146128,PRR7,OSD-37
AT5G24470,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,-0.7085303000266504,PRR5,OSD-37
AT5G61380,Atha_Col-0_sl-pool_GC_Rep8_R2-GC-B4,-0.08071675068275902,TOC1,OSD-37
AT1G01060,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,1.377692486487243,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,1.2974610272048663,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-0.8230861860162086,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-1.6172657881309789,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-0.6350358043971316,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-0.7419913756246997,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-1.0042426348760338,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-0.7546565567306538,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-1.089295174314139,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-0.7354606961750582,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_FLT_Rep1_G1S1,-0.6629913063772294,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,1.6779030476211607,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-0.21819724176788352,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,0.0067275515932892025,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-1.2476431882506283,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,0.3348285017152119,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-1.1757130484688754,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-0.6815912356965597,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-0.6901051641174836,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-1.6201118385278697,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-0.8146432459446334,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_FLT_Rep2_G1S2,-1.0710908530526584,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,1.3958459524292781,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,0.5430603723915642,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,1.163970325675202,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,0.7909345166615775,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,0.07808747809291784,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,-1.2986682024547471,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,-0.5934767324106284,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,-0.6555288205386522,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,-1.427324386647409,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,-0.49746378299696514,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_FLT_Rep3_G1S3,-1.0391949094685757,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_GC_Rep1_G2S1,-0.40341555849920535,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_GC_Rep1_G2S1,2.0160692259520028,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_GC_Rep1_G2S1,2.07157509815462,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_GC_Rep1_G2S1,1.1262844242016816,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_GC_Rep1_G2S1,0.44048319116609136,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_GC_Rep1_G2S1,-1.2508262618971313,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_GC_Rep1_G2S1,-0.5994007205999428,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_GC_Rep1_G2S1,2.910219839841079,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_GC_Rep1_G2S1,0.9231640192273467,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_GC_Rep1_G2S1,1.1597914100214888,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_GC_Rep1_G2S1,2.354318842084117,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_GC_Rep2_G2S2,0.19644633634890263,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_GC_Rep2_G2S2,0.20059332075525613,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.5179768352328672,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_GC_Rep2_G2S2,0.2397017491794347,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_GC_Rep2_G2S2,0.39784466487582126,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.07076487517583858,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.020636204928422462,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.3977523943155165,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.19102878029989953,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.5423782863804025,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_GC_Rep2_G2S2,-0.6367086719689775,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_GC_Rep3_G2S3,-0.2003416763063019,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_GC_Rep3_G2S3,-0.6042016910948003,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_GC_Rep3_G2S3,-0.050818168896574395,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_GC_Rep3_G2S3,-0.6524848062707613,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_GC_Rep3_G2S3,0.6713794589228992,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_GC_Rep3_G2S3,0.1533700416236582,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_GC_Rep3_G2S3,-0.1399330740399473,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_GC_Rep3_G2S3,0.5442000933649995,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_GC_Rep3_G2S3,0.5023851322816342,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_GC_Rep3_G2S3,0.15882530232151473,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_GC_Rep3_G2S3,0.6099634696650924,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-0.5604659180421946,LHY,OSD-38
AT1G75530,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-1.9509262057482029,LUX,OSD-38
AT2G40080,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-1.4026587044121528,ELF4,OSD-38
AT2G42830,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-0.46355666286679764,PRR9,OSD-38
AT2G46830,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-1.4021986793052699,CCA1,OSD-38
AT3G09600,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,0.7090369139605032,GI,OSD-38
AT3G26740,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-0.5068047206218156,ELF3,OSD-38
AT3G46640,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-0.5349565367117685,TIC,OSD-38
AT5G02810,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-0.6004184051404805,PRR7,OSD-38
AT5G24470,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-1.1376987614434442,PRR5,OSD-38
AT5G61380,Atha_WT-Col-0_sl_LN2_Rep1_n2-1,-0.15774058280588046,TOC1,OSD-38
AT1G01060,Atha_WT-Col-0_sl_LN2_Rep2_n2-2,-0.9147692644180215,LHY,OSD-38
